GenSymbol	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12
Rcn1	1.159067239	1.360723852	0.731496081	1.003652604	0.89333891	1.033384235	0.91455687	0.822297784	0.50997954	1.354869618	1.166091963	1.177688218	0.506144903	0.765645066	0.272441301	0.493708811	0.886144302	0.605361579	0.372974379	0.372606701	0.437781696	0.808656882	0.745228725	0.7655008
Rcn2	2.091330863	1.816374428	1.60782977	2.395707206	1.994876559	1.959647762	1.900667835	2.098240995	2.082641284	1.915268479	1.669888496	1.651692364	1.405583992	1.461554752	0.648971563	1.647457275	1.486997479	0.98643278	1.629412578	1.333040109	1.518167494	0.373063499	0.802069109	1.192831715
Rcn3	2.176900373	2.425153116	2.180806665	2.44031706	1.536187214	2.383176187	2.43034951	1.612078797	1.329169532	2.786161397	2.652289151	2.559083053	1.358756328	1.257457241	1.498919714	1.927926786	1.845758994	1.698965196	1.815173714	1.352425209	1.740007913	2.203508147	2.197890547	2.115359577
Rcor3	0.478992507	-0.602992245	-0.088288479	-0.432491545	0.12053774	-0.237989731	-0.348709918	-0.96885045	-0.185744913	0.567146266	0.644668487	0.667910287	-0.289275324	-0.451153067	-1.310614951	-1.386622997	-0.714832183	-0.818803287	-1.616118241	-0.658629023	-0.945951738	-0.712239313	-0.410783019	-0.268656854
Rcsd1	1.130120361	0.809801306	0.446954907	0.788184543	0.468854367	1.049212535	0.88261175	0.511690676	-0.058603676	0.650139562	0.746510559	0.738508453	-0.459470752	0.150598668	-0.410075477	-0.218056192	-0.200165008	-0.392744975	0.24693095	0.171014626	0.170950553	-0.195189762	-0.41435094	-0.197588379
Rd3	-1.258249141	-1.047144623	-1.077129305	-0.804450816	-1.601264379	-1.066980375	-0.801322299	-0.897597176	-1.17490801	-1.419163731	-1.343703172	-0.996904415	-0.512810041	-0.444867079	-0.276378534	-0.010427886	-0.709292511	-0.333268854	-0.402160893	-0.622918463	-0.245399783	-0.11491768	-0.610853944	-0.48662043
Rdh16	5.77106155	5.493954694	5.075464174	5.606853776	5.483815777	5.208798155	5.291953434	5.599984232	5.114317046	5.957735875	5.787453361	6.251541111	5.312933766	5.705342091	4.823734077	5.847024764	5.551426808	4.588726627	4.613313582	4.822169274	4.735511346	4.632611396	4.797718584	5.052468064
Rdh18-ps	0.634528218	0.032467643	0.403649481	0.133261015	0.389555799	0.4049685	0.096801582	0.957899745	0.428807025	0.953026788	0.612871445	0.247550845	0.179014143	-0.033866372	-0.533720578	-0.217519302	0.0359476	-0.246939786	-0.313769324	-0.223084119	-0.573679417	-0.265528383	0.218694387	-0.217739067
Rdh1	-0.411700081	-0.911828545	-0.682026843	-1.03337758	-0.796500624	-0.52549854	-1.081055116	-0.392227978	-0.648398806	-0.231299891	-0.003142725	-0.895327869	-1.042507317	-1.509442192	-2.095055854	-1.948630683	-1.820911947	-1.802421415	-1.00436932	-1.10593273	-1.33393425	-1.688431785	-1.216075724	-1.306116558
Rdh9	4.995529744	5.028896197	4.539828811	4.581345221	4.960456107	4.91923519	5.347406997	5.175269093	5.473355077	5.020177694	4.710856015	4.741812113	3.714333451	3.590039059	3.617604106	3.708562487	3.611915967	3.667903476	4.996329989	5.062147622	4.944685125	3.987675583	4.755870337	4.396145786
Rec8	-3.789096496	-3.417380028	-2.666438873	-1.244633816	-1.742651384	-1.520347248	-1.071460638	-1.177356314	-1.073961098	-4.739634161	-4.918416035	-4.596624939	-1.049516655	-1.49478384	-1.126539547	-1.342546574	-1.0888438	-0.900755973	0.619516308	0.034581978	0.238053099	-5.069740146	-4.002509007	-5.204568169
Reep1	-1.746974062	-2.173104596	-1.955765373	-2.326486993	-2.199765627	-2.419159873	-2.25787303	-2.505500416	-2.743820227	-1.480256827	-1.923774768	-2.149069392	-2.037982623	-2.115634961	-3.021558328	-2.587055927	-2.299702339	-2.352657857	-3.182170483	-3.373692079	-3.082261215	-2.361616567	-2.018147347	-2.505770787
Reep5	2.365888466	2.063209541	1.964117644	2.11919347	1.564573279	2.011581511	2.440351614	2.362105136	2.207764815	1.940858326	1.951677308	2.07839806	1.522728716	1.650856448	1.94164722	2.113523818	1.784034874	1.624344248	2.260564683	1.960300406	2.240045612	1.366190704	1.45752075	1.106643127
Relb	-0.831863766	-1.301329889	-1.260314318	-1.489949544	-2.003385647	-0.798215605	-0.246864459	-0.601183401	-0.770074975	-0.499887343	-0.650757028	-0.850178756	-1.75566334	-1.975998118	-1.729573919	-1.972013701	-1.523977151	-1.547459386	-1.365120544	-0.987585794	-1.100935767	-1.938685539	-1.442073362	-1.905007305
Rell1	2.033888113	1.54558294	1.707427607	1.936119653	2.237811488	2.221527576	1.472420184	1.211759833	1.289267897	1.703362098	1.597197427	1.537872533	1.573039992	1.779675762	1.476687564	1.543441441	1.775476227	1.67613198	1.184908658	0.9686585	1.141615896	0.528211225	0.791405684	0.956985925
Reln	1.177547905	1.350842321	1.070162601	1.434209201	1.0812919	1.34395921	1.41598576	0.795733706	0.776937772	1.320629085	1.18976764	1.507540957	0.508408368	0.96303015	0.39641161	0.382335243	1.048989427	0.695040607	0.602874909	0.895535295	0.901579408	0.582488563	0.978437279	0.811388823
Relt	-3.007045988	-4.464141329	-5.084897991	-4.022669368	-4.107815727	-3.314000665	-3.420768866	-5.477725653	-5.006997277	-4.024901064	-4.274738731	-3.438787475	-5.333463714	-5.629336639	-6.818304994	-6.40855802	-6.949530455	-4.78008025	-4.797888498	-5.064521544	-5.213196239	-5.862278252	-6.856953758	-5.143589512
Renbp	1.074697235	0.867999228	0.697720451	0.87570144	0.252052275	0.892701876	1.466971603	0.619769825	0.647351354	0.915765631	1.268853547	1.007905908	-0.787901365	-0.299808891	0.309932851	-0.035919332	-0.246706969	0.044044333	0.418762054	0.379609873	0.215243704	0.52269859	0.635921516	0.649468308
Repin1	4.032779702	3.517489877	3.780268099	3.503641316	3.899388345	3.847145064	3.322793452	3.400346651	3.693665367	3.524026053	3.620562952	3.627723556	3.784535391	3.501502839	3.117420772	2.894683914	3.136224204	2.995243899	3.039127863	3.672629002	3.493813829	2.712281016	2.984571123	3.280548086
Rere	1.355162895	0.996569524	1.134004026	1.080432544	1.57143897	1.4826418	2.040657513	1.763959652	2.00206158	1.683871588	1.683611125	1.725082361	1.244186847	1.503379268	0.672389133	-0.137216168	0.71279825	0.779125217	1.216268599	1.770554221	1.63605613	1.282902342	1.034194582	1.324701173
Rev1	0.191575284	0.060448653	0.592636429	-0.619348118	0.19977598	-0.185231394	1.198833571	1.060953541	1.08976253	1.350050225	1.109768402	1.086369373	0.191170973	0.094749537	-0.195531705	-0.996063931	0.12065717	-0.267265392	-0.070558927	0.330615763	0.171578344	0.333377933	0.540731577	0.592971233
Rexo2	6.465701893	6.422046259	6.562538566	6.137376463	6.296752891	6.335131272	6.27040186	6.276946972	6.119951643	5.884224257	5.83259132	5.610567195	6.465411312	6.39049401	6.626225929	6.707207261	6.858851324	6.629923386	6.735657559	6.595294784	6.845766018	6.369496147	6.373049574	6.052902739
Rfk	4.921179228	4.681438021	4.641297466	4.791386929	4.783702845	4.91207018	4.298694969	4.690724376	4.406699923	4.922212123	4.805261496	4.589757496	4.227009379	4.160363585	3.909917078	4.406577485	4.299581697	3.923862268	3.857403802	3.817480004	3.743934984	3.929005064	4.032321287	3.986947864
Rftn1	-0.495884067	-1.512962376	-1.479834253	-0.84818014	-1.153834876	-0.381267059	-0.786313044	-1.25538076	-1.82848058	-0.951144454	-0.661170575	-0.878615847	-2.018989103	-1.245680283	-2.002304381	-2.461314843	-1.89642045	-1.878284316	-1.952578874	-1.423549454	-1.866589037	-1.636292884	-1.84816196	-1.734985652
Rfx1	0.206018004	0.131273387	0.508306944	-0.174474854	0.524224189	0.687213015	0.962652664	0.429546338	0.984458107	0.094033335	0.542000447	0.400286529	-0.005560751	-0.108288415	-0.247857725	-1.321441267	-0.551949062	-0.24254145	-0.090944294	0.561018133	0.543535477	0.214908125	0.260037703	0.136230768
Rfx2	-3.199971104	-3.422447713	-2.329369921	-3.092733968	-2.481339984	-2.036194464	-2.759688113	-2.934620704	-2.279220728	-2.613166986	-2.074735784	-2.100007718	-3.287641937	-3.212366943	-4.739626453	-4.651758514	-2.998108425	-3.974448385	-3.350120811	-2.631224947	-3.169238442	-3.34268561	-3.688926618	-3.348052365
Rfx4	1.022864902	0.300404913	-0.086037171	0.863692696	0.753467619	1.194780489	-0.250898284	0.076175967	-0.158883497	-0.456506096	-0.390211003	0.07218814	0.477832726	0.635828671	-0.420534045	-0.321841536	0.000865357	-0.330617595	-0.145598939	0.225719147	-0.091426857	-3.142773782	-2.365009058	-1.269665243
Rfx5	1.455686246	0.600992823	0.999451672	0.788877779	1.171680815	1.173549624	0.700910182	0.890415562	0.916591291	1.531977755	1.40659109	1.501062021	0.713625438	0.579334645	-0.001599392	-0.106692158	0.332358494	0.336054824	-0.047310091	0.545157861	0.364112938	0.155036775	0.531508724	0.320195821
Rgag4	-2.639966162	-3.338419667	-3.896700843	-3.151631247	-3.01546752	-2.866615343	-3.007011194	-3.345441276	-2.958723369	-2.874835609	-2.987794638	-2.840029877	-3.904945712	-3.788578052	-3.991027848	-4.766967997	-4.115875071	-3.746656431	-4.198884398	-4.116488035	-3.443016029	-4.550083073	-4.119095413	-3.786372761
Rgl1	1.808475667	1.234642334	0.661038108	1.282682952	1.005234688	1.467827235	1.076100698	0.912902745	0.623024029	1.377184844	1.483090863	1.247386781	0.497280233	1.19859473	-0.24301773	0.134654669	0.274124468	0.37069996	0.363754206	0.705703708	0.468718848	0.712023431	0.409320327	0.729348288
Rgma	-3.697907703	-3.564961191	-3.542675099	-3.60741264	-3.880973771	-2.576914554	-2.350735889	-3.708117359	-2.653454922	-3.306844496	-2.925626097	-3.132160454	-4.366014232	-5.106863357	-4.788759486	-4.678489308	-3.6372386	-3.653665525	-4.058424889	-3.916314697	-3.414585141	-4.050239483	-5.025763221	-3.49070751
Rgmb	-0.704413318	-2.309688401	-1.874909688	-1.220536867	-1.167876387	-1.096798182	-1.739781596	-1.838445062	-1.675493518	-1.433042653	-1.647553321	-1.365261772	-1.901488811	-1.432427295	-2.73887121	-2.36017143	-2.175859453	-2.347442835	-1.868816187	-1.589346291	-1.986713554	-2.54944275	-2.497282423	-2.272583107
Rgs10	2.063685856	1.496513481	1.068347501	1.561135475	0.601477838	1.708575729	2.163691937	1.333200442	1.262276792	1.255887414	1.240656261	1.63394728	0.075655845	0.595723247	0.546709289	1.005895773	0.02238912	0.054001014	0.828623458	0.585279859	0.303704776	0.670604701	0.644548517	0.32981248
Rgs12	0.317709263	0.158375809	-0.145495209	0.437813648	0.066357894	0.364953366	0.372060582	0.556895319	0.618858834	0.897457298	0.978283507	0.8871275	-0.747489876	-0.910195445	-1.113969668	-1.037262949	-0.774127876	-1.214595085	-0.528727203	-0.2192179	-0.161393473	-0.022391821	-0.59229267	0.007654794
Rgs16	4.5965297	5.113279596	2.295787665	4.865963341	4.790386295	4.880288803	6.614948311	6.071387276	6.577197676	6.562381344	6.788294188	7.008484648	1.073998417	3.477016697	0.248583411	0.913867882	2.051876696	0.599336839	4.906130576	5.804507945	6.138114081	6.380554572	5.982785994	7.090144185
Rgs19	0.653729602	0.022772599	-0.00209776	-0.503349496	-0.16395308	0.072558609	0.914579831	0.176744029	-0.163807618	0.520467509	-0.068604376	-0.039738893	-0.981892869	-1.116763954	-1.255229225	-0.475940337	-1.185913939	-1.02198893	-0.747007959	-0.428688217	-0.381565865	-0.192176896	-0.168163285	-0.739080692
Rgs1	-1.243765756	-1.099108081	-2.363649619	-1.647960177	-2.139801546	-1.067403588	-0.195024601	-1.284834089	-0.900931066	-0.810933272	-0.906691337	-1.166884842	-3.504224622	-2.483597496	-4.786926257	-2.999169247	-3.638565801	-2.232009671	-1.183785337	-1.585531035	-2.366235881	-2.16366217	-2.024143872	-2.552511785
Rgs2	1.177158783	0.220478551	-0.424234599	0.289114413	-0.238250075	0.498424491	0.872608153	0.431847569	-0.050191681	0.413431608	0.120723516	0.609575323	-0.895671392	-0.735329064	-1.242799202	-0.970525911	-0.758972591	-1.235130744	0.259989513	-0.038154451	-0.330633923	-0.62643085	-0.950054243	-0.881023722
Rgs3	1.547370856	1.009383006	2.725337625	0.973383512	1.13439839	0.815780343	1.740413839	1.656734321	1.787528585	1.872509657	2.148130396	1.623506377	1.592363745	0.215889783	1.761004367	-0.11583974	0.166664034	0.328882409	0.708919988	0.237000725	-0.073174685	1.420239844	1.155807509	1.321552945
Rgs7bp	-2.261507112	-2.393447856	-2.018772772	-2.7202601	-2.549054303	-2.255928483	-2.06705594	-2.711407554	-2.615676052	-2.176048514	-2.063662455	-2.196323277	-2.630840654	-2.487775137	-2.485050621	-3.606830732	-2.444105333	-2.949332537	-3.233325127	-2.885126621	-2.773481606	-2.817724683	-2.709585033	-2.823901948
Rhbdd2	2.061050348	1.135265612	1.928324838	1.628008309	1.746304166	2.011613712	2.373695535	1.84842965	2.475780115	2.136788557	2.420862328	2.056160368	1.371129475	1.341501922	0.974441206	1.423228547	1.411946824	1.411084514	1.430188912	1.793488084	1.647982163	1.750572206	1.743446031	1.594825597
Rhbdf1	-0.292994779	-0.382994977	0.042672351	-0.305324807	0.160326471	0.208379913	0.907675208	0.145586163	0.838838847	0.208255041	0.353695916	0.463611995	-0.417164637	-0.402959938	-1.012292042	-0.804571764	-0.609121043	-0.550511521	0.097651245	0.466465289	0.666665711	-0.518763067	-0.610638043	-0.433833657
Rhbdf2	1.193096751	0.503246954	0.842576631	0.304464314	0.693961923	1.207055721	1.067762607	0.810146925	1.085152681	1.228393899	1.335145924	1.333160361	0.494046889	0.804507945	0.052791475	0.089850646	0.429299943	0.177190682	0.316736605	0.788560435	0.904110249	0.307125382	0.491750501	0.271222465
Rhebl1	-2.340966901	-2.529655767	-1.905834208	-3.243646183	-2.922089823	-3.212300085	-0.731589562	-0.19006702	-0.479757801	-0.849747091	-0.387300258	-0.253761198	-3.85867813	-4.360547767	-1.889342768	-4.524602947	-3.585344	-3.638201103	-1.350390059	-1.769767469	-1.638779632	-0.928437757	-1.284686459	-0.477709179
Rhno1	1.077988085	1.461643803	1.551929387	1.296269441	1.198663872	1.495720742	1.042315141	0.940948508	1.256533665	1.878733188	2.120896001	1.717122541	0.858864251	0.9586868	1.088440148	0.906882901	0.970861015	1.227069469	0.203151029	0.506977622	0.609981843	1.553557109	1.551388046	1.552495118
Rhobtb1	3.064051614	2.234449204	2.210292224	2.778259049	3.014173159	3.455688876	3.715355279	3.747892201	4.00028851	3.920988752	3.915798132	3.861250712	3.034397097	3.266717589	1.829833327	2.296025636	2.423131714	2.508043206	2.236014958	3.021556124	3.222728839	2.642001423	2.901832306	2.532718414
Rhobtb2	0.770955871	0.264524421	0.303400849	0.576744632	0.770854412	0.593086005	0.481732925	0.643061912	0.590137293	0.904911785	0.917149108	0.612144868	0.548318245	0.594453004	-0.197833259	0.000447166	0.061624145	0.071639122	0.475748993	0.51162996	0.413973119	0.435159175	0.365345398	0.312002915
Rhob	3.206965107	3.035085438	3.43187698	2.962772952	2.891669984	3.452490009	3.706828896	3.012066235	3.245596058	3.372534269	3.580639969	3.557606145	2.580972746	2.52309269	2.406329856	2.984379721	2.722752349	2.977470438	2.8330034	3.042036667	3.327658625	3.24521878	3.116361429	3.103762823
Rhoc	3.201462923	2.966567052	2.989713064	3.0414743	2.617721636	3.24880653	2.964627819	2.674725031	2.54072166	2.888702342	3.000861753	2.444152863	1.802069109	2.308381264	2.349050999	2.619917689	2.169953855	2.160713705	2.383123642	2.169116866	2.203924672	2.18266052	2.41304972	2.327664373
Rhog	4.007410813	4.063994686	4.184518343	3.948021411	3.807097275	4.446170195	4.423645397	4.070664101	4.283210618	4.073340397	4.464210818	4.367804368	3.654378254	3.670432481	3.961715924	3.563902476	3.42531159	3.630673389	3.886676951	4.20784601	4.248815636	3.78100293	3.574694938	4.019479534
Rhoh	-2.646843857	-3.712042672	-4.78629712	-4.808651622	-3.725727602	-3.937907032	-2.978906938	-3.888026435	-3.893249685	-4.317071511	-4.295235666	-3.313254768	-5.002758761	-5.058114844	-5.48623681	-4.883682092	-5.523132674	-5.395527815	-4.337967361	-5.033463217	-4.756794996	-5.082578938	-4.81987455	-4.621140396
Rhoj	0.43931462	0.412803199	0.030208932	0.028866147	-0.173490155	0.621008601	0.521714124	-0.214657027	-0.444666787	0.194200546	-0.016688588	0.325248241	-0.263069608	-0.129621865	-0.565086264	-0.389424656	-0.298154672	0.132668962	-0.151424528	-0.318129795	0.004292838	-0.689317862	-0.916338657	-0.436166329
Rhpn2	2.728982758	2.029689634	2.099692438	2.223234091	2.702220901	2.140091495	1.517557905	1.81207511	1.798622916	2.09705451	1.948675597	2.148283363	1.250870645	1.568426177	0.515803267	1.712349258	1.4305315	1.563626747	0.92289048	0.969948005	1.359307505	1.004738676	1.878670418	1.551048373
Rictor	0.249942841	-0.08897269	0.139561175	-0.123019108	0.576193171	0.293923676	0.359093809	0.254497296	0.577083144	0.467383831	0.354361884	0.553006545	0.410569052	0.461748562	-0.273254214	-0.944448923	-0.47496549	-0.184736096	-0.300883729	0.102093707	-0.089694071	-0.188006241	0.112313138	-0.069910649
Rilpl1	-0.260483669	-0.127394999	-0.076891904	-0.587656362	-0.399859676	0.177547905	0.173332147	-0.435967242	-0.230136879	0.053194767	0.067886487	-0.038461125	-0.64865662	-0.588202823	-0.573786781	-0.546753207	-0.272384449	-0.319238175	-0.881539269	-0.62975982	-0.704881212	-0.285458169	-0.487283616	-0.80247677
Rin2	1.715660588	1.433092984	1.073799672	1.389230878	1.468995084	1.702896865	0.828850894	1.30115448	0.728416874	1.651816332	1.60650382	1.663508579	1.232083563	1.51310665	0.614116156	0.562171585	1.102160912	0.62159946	0.578929055	0.994782448	0.728730314	0.177598929	0.367471715	0.60201972
Rin3	2.468859579	2.060441736	2.187112115	2.488414747	2.484542906	2.898101912	2.091882592	2.177914604	2.245173135	2.49194799	2.472747693	2.277267684	2.502228749	2.487782164	1.901077342	1.640380305	2.125720524	2.122424242	2.15143023	2.431101409	2.288966817	1.503175703	1.413512847	1.643209718
Ring1	2.925545658	2.716789013	3.096396804	2.797888708	2.418934721	2.882912979	3.081008915	2.900366426	3.029451119	3.171555928	3.183337235	3.116176755	2.655615154	2.236532416	2.956184928	2.663239858	2.70775889	2.719384987	2.578653768	2.61578587	2.588207317	2.493603786	2.497553609	2.751547273
Rinl	-0.737749671	-1.366752946	-1.689041049	-1.585132749	-1.775648493	-1.024029447	-0.594979201	-1.34827274	-1.716704025	-1.155472937	-1.81849794	-1.496122119	-2.306459071	-2.002853586	-2.41272335	-2.533484594	-2.209014492	-2.1600791	-1.865064134	-1.45271207	-2.148487205	-2.724563785	-2.74635436	-2.730736998
Ripk2	1.460102971	0.716060248	1.153831272	1.046958961	1.503654035	0.776584104	1.266066887	1.680873422	1.821869372	1.807457968	1.743476191	1.913132598	0.91969094	0.991542707	-0.399688375	0.655489222	0.811627211	0.243888393	1.072627204	1.248589483	1.087754745	0.733415084	0.856380208	0.855909988
Ripk3	-0.567872252	-1.494137518	-1.589576396	-1.347354731	-1.350323846	-1.055159541	-0.483165877	-1.341270269	-1.818335115	-1.587081933	-1.471664732	-1.465324785	-2.743858883	-2.438166535	-3.732808932	-2.622971786	-3.272506429	-2.224317298	-1.831414441	-1.982260489	-2.261749249	-2.400126185	-3.217497495	-2.039630639
Rit1	2.373322472	1.956220248	1.671547011	2.05430324	1.711023476	1.780683849	1.779381604	1.956930185	1.727741876	1.811146285	1.949871056	2.039061167	1.658490282	1.61925805	1.444094539	2.105406541	1.583904136	1.567579519	1.672167331	1.588118548	1.620736537	1.412087781	1.450348205	1.560553559
